insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(72000,'1984',2020,'청운동','청운빌라',10,16,144.36,'4-35',11110,2,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(8000,'1990',2020,'갈산동','영주빌라(6,7동)',10,15,36.66,'30-2',28237,2,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(10900,'1997',2020,'갈산동','한마음맨션(1동)',10,16,32.69,'120-3',28237,-1,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(6300,'1992',2020,'갈산동','정광빌라(2동)',10,21,32.58,'171-19',28237,2,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(8700,'2001',2020,'갈산동','하나로하이츠빌(2동)',10,24,36.45,'29-74',28237,1,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(10500,'1993',2020,'갈산동','제일그린타운(7동)',10,26,53.64,'178-8',28237,3,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(10000,'1995',2020,'갈산동','대산로얄타운(19,20동)',10,29,53.34,'171-35',28237,4,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(13300,'1995',2020,'갈산동','대산로얄타운(21동)',10,31,58.91,'171-38',28237,2,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(13200,'1995',2020,'갈산동','세종빌리지(31,32동)',10,31,59.97,'178-34',28237,4,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(13000,'2002',2020,'부개동','동원1동',10,1,38.16,'271-25',28237,3,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(13500,'1990',2020,'부개동','대성빌라 (가,나)',10,5,37.24,'131-28',28237,1,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(16000,'2002',2020,'부개동','삼화빌라',10,5,55.98,'251-5',28237,2,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(8500,'1990',2020,'부개동','세종빌라(가동)',10,5,32.04,'82-10',28237,3,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(19000,'2009',2020,'부개동','리더스빌',10,8,71.59,'310-31',28237,4,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(6900,'1994',2020,'부개동','태양빌라(가,나)',10,8,46.29,'12-32',28237,1,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(12000,'1992',2020,'부개동','신원빌라(A,B동)',10,8,39.12,'12-183',28237,4,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(10900,'1990',2020,'부개동','유창 C',10,9,42.9,'287-14',28237,2,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(10400,'1992',2020,'부개동','삼우주택',10,12,30.08,'489-8',28237,4,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(10200,'1992',2020,'부개동','덕성빌라 2동',10,13,53.535,'271-56',28237,3,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(15000,'2000',2020,'부개동','정도빌라A',10,13,49.25,'103-33',28237,3,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(13200,'2010',2020,'부개동','풀하우스',10,13,52.95,'271-65',28237,5,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(11400,'1978',2020,'부개동','서울',10,14,42.78,'307-4',28237,2,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(12600,'2012',2020,'부개동','청담빌리지',10,15,35.245,'126-13',28237,2,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(10700,'1994',2020,'부개동','남성빌라(5동,6동)',10,15,49.4,'69-1',28237,2,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(10500,'1990',2020,'부개동','한강빌라 4동',10,15,42.26,'287-18',28237,3,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(11500,'1995',2020,'부개동','한성빌라7,8동',10,16,47.15,'120-445',28237,3,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(16800,'2000',2020,'부개동','정도빌라A',10,16,49.25,'103-33',28237,2,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(13500,'2001',2020,'부개동','신화빌라',10,16,42.63,'102-11',28237,4,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(7200,'1990',2020,'부개동','대광빌라(나,다)',10,16,40.54,'139-53',28237,2,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(6800,'1990',2020,'부개동','한양(다)',10,17,35.99,'155-7',28237,2,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(12000,'2001',2020,'부개동','광성탑스빌',10,17,40.9,'274-3',28237,4,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(14800,'2012',2020,'부개동','오벨리스크',10,18,43.97,'197-19',28237,5,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(13600,'2010',2020,'부개동','예림골드클래스',10,19,46,'120-73',28237,3,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(7100,'2002',2020,'부개동','베스트빌(103,104)동',10,20,39.72,'289-3',28237,5,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(13000,'1995',2020,'부개동','한성빌라(120-70)',10,20,53.15,'120-70',28237,3,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(11800,'1990',2020,'부개동','성원주택(나동)',10,21,41.16,'102-8',28237,3,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(10000,'1990',2020,'부개동','청영 8동',10,22,35.91,'152-6',28237,2,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(8000,'1990',2020,'부개동','선봉빌라(다동)',10,23,37.43,'120-61',28237,3,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(10000,'2002',2020,'부개동','대성아트룸',10,24,39.32,'106-23',28237,3,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(14000,'1978',2020,'부개동','서울',10,26,52.79,'307-4',28237,2,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(33060,'2001',2020,'부개동','부영그린빌라(1,2동)',10,26,58.87,'13-81',28237,2,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(10000,'1986',2020,'부개동','한우주택(나)',10,28,44.01,'308-8',28237,1,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(8000,'1991',2020,'부개동','일신빌라3,4동',10,28,35.55,'120-398',28237,1,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(9500,'1993',2020,'부개동','삼미빌라 10차',10,29,43.13,'227-1',28237,4,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(6000,'1991',2020,'부개동','일신빌라11동',10,30,36.2,'120-402',28237,2,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(14700,'2011',2020,'부개동','플러스홈',10,31,44.36,'314-3',28237,3,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(12200,'2012',2020,'일신동','동서아리따움',10,1,44.33,'36-1',28237,5,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(14000,'2008',2020,'일신동','광백드림빌(가,나동)',10,10,63.85,'216-6',28237,4,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(12900,'2008',2020,'일신동','신정베스트빌(B동)',10,13,51.81,'126-126',28237,5,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(12400,'2008',2020,'일신동','한양아트빌(2동)',10,16,75.79,'123',28237,5,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(11100,'2011',2020,'일신동','삼성I파크빌A동',10,17,42.6,'54-7',28237,2,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(12500,'2002',2020,'일신동','일신홈타운(109동)',10,21,43.95,'101-20',28237,3,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(6000,'1988',2020,'일신동','화송주택(B동)',10,23,36.5,'171-6',28237,3,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(20298,'2020',2020,'일신동','행복주택',10,27,69.75,'55-5',28237,4,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(20828,'2020',2020,'일신동','행복주택',10,27,71.57,'55-5',28237,3,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(20298,'2020',2020,'일신동','행복주택',10,27,69.75,'55-5',28237,5,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(20828,'2020',2020,'일신동','행복주택',10,27,71.57,'55-5',28237,5,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(20298,'2020',2020,'일신동','행복주택',10,27,69.75,'55-5',28237,3,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(20828,'2020',2020,'일신동','행복주택',10,27,71.57,'55-5',28237,4,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(20000,'2003',2020,'일신동','다임메가타운125동',10,27,59.98,'12-19',28237,1,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(20298,'2020',2020,'일신동','행복주택',10,27,69.75,'55-5',28237,2,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(20828,'2020',2020,'일신동','행복주택',10,27,71.57,'55-5',28237,2,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(22586,'2020',2020,'일신동','한마을',10,30,62.79,'111-9',28237,2,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(19083,'2020',2020,'일신동','한마을',10,30,51.99,'111-9',28237,2,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(19219,'2020',2020,'일신동','한마을',10,30,52.36,'111-9',28237,3,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(24039,'2020',2020,'일신동','한마을',10,30,66.83,'111-9',28237,3,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(23715,'2020',2020,'일신동','한마을',10,30,65.93,'111-9',28237,3,0,false,true);
insert into housedeal(dealAmount, buildYear, dealYear, dong, AptName, dealMonth, dealDay, area, jibun, code, floor, rentMoney, aptType, dealType) values(22586,'2020',2020,'일신동','한마을',10,30,62.79,'111-9',28237,3,0,false,true);
